new_DU25_A17
1.000000 0.002153
0.999748 0.002258
0.998993 0.002569
0.997736 0.003086
0.995977 0.003803
0.993719 0.004715
0.990964 0.005817
0.987715 0.007101
0.983974 0.008564
0.979746 0.010201
0.975036 0.012010
0.969846 0.013990
0.964184 0.016144
0.958054 0.018476
0.951463 0.020992
0.944418 0.023700
0.936925 0.026608
0.928992 0.029727
0.920627 0.033064
0.911838 0.036624
0.902635 0.040412
0.893027 0.044426
0.883022 0.048660
0.872632 0.053104
0.861867 0.057740
0.850737 0.062543
0.839255 0.067485
0.827430 0.072529
0.815276 0.077635
0.802805 0.082756
0.790028 0.087844
0.776960 0.092850
0.763613 0.097722
0.750000 0.102410
0.736136 0.106869
0.722033 0.111053
0.707708 0.114927
0.693173 0.118456
0.678443 0.121618
0.663534 0.124392
0.648460 0.126770
0.633237 0.128749
0.617879 0.130331
0.602403 0.131528
0.586824 0.132356
0.571157 0.132833
0.555419 0.132986
0.539625 0.132839
0.523791 0.132421
0.507933 0.131760
0.492067 0.130883
0.476209 0.129817
0.460375 0.128586
0.444581 0.127214
0.428843 0.125720
0.413176 0.124121
0.397597 0.122433
0.382121 0.120669
0.366763 0.118838
0.351540 0.116951
0.336466 0.115014
0.321557 0.113032
0.306827 0.111012
0.292292 0.108956
0.277967 0.106868
0.263864 0.104752
0.250000 0.102608
0.236387 0.100438
0.223040 0.098243
0.209972 0.096022
0.197195 0.093775
0.184724 0.091500
0.172570 0.089193
0.160745 0.086852
0.149263 0.084471
0.138133 0.082045
0.127368 0.079569
0.116978 0.077037
0.106973 0.074442
0.097365 0.071778
0.088162 0.069040
0.079373 0.066222
0.071008 0.063321
0.063075 0.060331
0.055582 0.057251
0.048537 0.054078
0.041946 0.050811
0.035816 0.047448
0.030154 0.043991
0.024964 0.040439
0.020254 0.036793
0.016026 0.033055
0.012285 0.029224
0.009036 0.025303
0.006281 0.021293
0.004023 0.017196
0.002264 0.013014
0.001007 0.008751
0.000252 0.004411
0.000000 0.000000
0.000252 -0.003508
0.001007 -0.007088
0.002264 -0.010746
0.004023 -0.014487
0.006281 -0.018313
0.009036 -0.022231
0.012285 -0.026244
0.016026 -0.030359
0.020254 -0.034583
0.024964 -0.038922
0.030154 -0.043385
0.035816 -0.047978
0.041946 -0.052709
0.048537 -0.057583
0.055582 -0.062604
0.063075 -0.067771
0.071008 -0.073083
0.079373 -0.078533
0.088162 -0.084111
0.097365 -0.089800
0.106973 -0.095582
0.116978 -0.101432
0.127368 -0.107322
0.138133 -0.113218
0.149263 -0.119086
0.160745 -0.124885
0.172570 -0.130576
0.184724 -0.136115
0.197195 -0.141460
0.209972 -0.146566
0.223040 -0.151391
0.236387 -0.155893
0.250000 -0.160031
0.263864 -0.163766
0.277967 -0.167061
0.292292 -0.169881
0.306827 -0.172195
0.321557 -0.173974
0.336466 -0.175189
0.351540 -0.175818
0.366763 -0.175841
0.382121 -0.175240
0.397597 -0.174004
0.413176 -0.172124
0.428843 -0.169597
0.444581 -0.166425
0.460375 -0.162617
0.476209 -0.158187
0.492067 -0.153159
0.507933 -0.147561
0.523791 -0.141431
0.539625 -0.134813
0.555419 -0.127758
0.571157 -0.120326
0.586824 -0.112581
0.602403 -0.104595
0.617879 -0.096441
0.633237 -0.088197
0.648460 -0.079942
0.663534 -0.071754
0.678443 -0.063712
0.693173 -0.055889
0.707708 -0.048353
0.722033 -0.041167
0.736136 -0.034388
0.750000 -0.028060
0.763613 -0.022223
0.776960 -0.016904
0.790028 -0.012121
0.802805 -0.007883
0.815276 -0.004187
0.827430 -0.001025
0.839255 0.001621
0.850737 0.003777
0.861867 0.005472
0.872632 0.006742
0.883022 0.007626
0.893027 0.008164
0.902635 0.008397
0.911838 0.008369
0.920627 0.008120
0.928992 0.007689
0.936925 0.007114
0.944418 0.006430
0.951463 0.005667
0.958054 0.004856
0.964184 0.004022
0.969846 0.003186
0.975036 0.002369
0.979746 0.001587
0.983974 0.000855
0.987715 0.000185
0.990964 -0.000414
0.993719 -0.000933
0.995977 -0.001366
0.997736 -0.001708
0.998993 -0.001955
0.999748 -0.002104
1.000000 -0.002153
