new_DU35_A17
1.000000 0.002432
0.999748 0.002565
0.998993 0.002960
0.997736 0.003615
0.995977 0.004524
0.993719 0.005678
0.990964 0.007068
0.987715 0.008682
0.983974 0.010505
0.979746 0.012523
0.975036 0.014718
0.969846 0.017072
0.964184 0.019565
0.958054 0.022179
0.951463 0.024891
0.944418 0.027678
0.936925 0.030519
0.928992 0.033389
0.920627 0.036263
0.911838 0.039118
0.902635 0.041928
0.893027 0.044666
0.883022 0.047307
0.872632 0.049826
0.861867 0.052199
0.850737 0.054400
0.839255 0.056410
0.827430 0.058207
0.815276 0.059778
0.802805 0.061109
0.790028 0.062194
0.776960 0.063031
0.763613 0.063626
0.750000 0.063991
0.736136 0.064148
0.722033 0.064125
0.707708 0.063961
0.693173 0.063703
0.678443 0.063405
0.663534 0.063131
0.648460 0.062953
0.633237 0.062946
0.617879 0.063191
0.602403 0.063773
0.586824 0.064775
0.571157 0.066280
0.555419 0.068365
0.539625 0.071101
0.523791 0.074548
0.507933 0.078756
0.492067 0.083756
0.476209 0.089564
0.460375 0.096178
0.444581 0.103571
0.428843 0.111697
0.413176 0.120486
0.397597 0.129848
0.382121 0.139667
0.366763 0.149811
0.351540 0.160127
0.336466 0.170448
0.321557 0.180594
0.306827 0.190379
0.292292 0.199610
0.277967 0.208097
0.263864 0.215657
0.250000 0.222115
0.236387 0.227313
0.223040 0.231113
0.209972 0.233402
0.197195 0.234094
0.184724 0.233135
0.172570 0.230502
0.160745 0.226211
0.149263 0.220308
0.138133 0.212876
0.127368 0.204030
0.116978 0.193914
0.106973 0.182702
0.097365 0.170585
0.088162 0.157775
0.079373 0.144493
0.071008 0.130967
0.063075 0.117423
0.055582 0.104079
0.048537 0.091140
0.041946 0.078794
0.035816 0.067200
0.030154 0.056491
0.024964 0.046767
0.020254 0.038090
0.016026 0.030488
0.012285 0.023950
0.009036 0.018427
0.006281 0.013838
0.004023 0.010067
0.002264 0.006971
0.001007 0.004386
0.000252 0.002127
0.000000 0.000000
0.000252 -0.005061
0.001007 -0.010263
0.002264 -0.015675
0.004023 -0.021352
0.006281 -0.027341
0.009036 -0.033672
0.012285 -0.040357
0.016026 -0.047393
0.020254 -0.054756
0.024964 -0.062402
0.030154 -0.070271
0.035816 -0.078284
0.041946 -0.086351
0.048537 -0.094367
0.055582 -0.102221
0.063075 -0.109796
0.071008 -0.116976
0.079373 -0.123646
0.088162 -0.129699
0.097365 -0.135039
0.106973 -0.139585
0.116978 -0.143270
0.127368 -0.146049
0.138133 -0.147898
0.149263 -0.148814
0.160745 -0.148817
0.172570 -0.147948
0.184724 -0.146272
0.197195 -0.143869
0.209972 -0.140839
0.223040 -0.137296
0.236387 -0.133363
0.250000 -0.129171
0.263864 -0.124854
0.277967 -0.120544
0.292292 -0.116371
0.306827 -0.112453
0.321557 -0.108899
0.336466 -0.105800
0.351540 -0.103231
0.366763 -0.101247
0.382121 -0.099879
0.397597 -0.099139
0.413176 -0.099014
0.428843 -0.099470
0.444581 -0.100452
0.460375 -0.101886
0.476209 -0.103682
0.492067 -0.105736
0.507933 -0.107935
0.523791 -0.110160
0.539625 -0.112287
0.555419 -0.114196
0.571157 -0.115773
0.586824 -0.116913
0.602403 -0.117520
0.617879 -0.117519
0.633237 -0.116849
0.648460 -0.115470
0.663534 -0.113363
0.678443 -0.110528
0.693173 -0.106988
0.707708 -0.102785
0.722033 -0.097978
0.736136 -0.092642
0.750000 -0.086865
0.763613 -0.080744
0.776960 -0.074384
0.790028 -0.067891
0.802805 -0.061370
0.815276 -0.054925
0.827430 -0.048650
0.839255 -0.042631
0.850737 -0.036942
0.861867 -0.031644
0.872632 -0.026783
0.883022 -0.022391
0.893027 -0.018486
0.902635 -0.015072
0.911838 -0.012139
0.920627 -0.009668
0.928992 -0.007629
0.936925 -0.005986
0.944418 -0.004698
0.951463 -0.003721
0.958054 -0.003009
0.964184 -0.002517
0.969846 -0.002202
0.975036 -0.002027
0.979746 -0.001955
0.983974 -0.001956
0.987715 -0.002006
0.990964 -0.002082
0.993719 -0.002169
0.995977 -0.002254
0.997736 -0.002328
0.998993 -0.002385
0.999748 -0.002420
1.000000 -0.002432
