new_DU40_A17
1.000000 0.003293
0.999748 0.003438
0.998993 0.003871
0.997736 0.004595
0.995977 0.005609
0.993719 0.006916
0.990964 0.008516
0.987715 0.010413
0.983974 0.012607
0.979746 0.015102
0.975036 0.017898
0.969846 0.020999
0.964184 0.024404
0.958054 0.028113
0.951463 0.032125
0.944418 0.036436
0.936925 0.041041
0.928992 0.045931
0.920627 0.051095
0.911838 0.056517
0.902635 0.062179
0.893027 0.068056
0.883022 0.074121
0.872632 0.080342
0.861867 0.086680
0.850737 0.093094
0.839255 0.099540
0.827430 0.105967
0.815276 0.112325
0.802805 0.118560
0.790028 0.124618
0.776960 0.130446
0.763613 0.135991
0.750000 0.141204
0.736136 0.146041
0.722033 0.150462
0.707708 0.154435
0.693173 0.157936
0.678443 0.160950
0.663534 0.163470
0.648460 0.165501
0.633237 0.167057
0.617879 0.168163
0.602403 0.168854
0.586824 0.169173
0.571157 0.169171
0.555419 0.168906
0.539625 0.168442
0.523791 0.167843
0.507933 0.167179
0.492067 0.166514
0.476209 0.165913
0.460375 0.165433
0.444581 0.165125
0.428843 0.165033
0.413176 0.165187
0.397597 0.165608
0.382121 0.166302
0.366763 0.167264
0.351540 0.168475
0.336466 0.169901
0.321557 0.171497
0.306827 0.173209
0.292292 0.174968
0.277967 0.176702
0.263864 0.178330
0.250000 0.179770
0.236387 0.180938
0.223040 0.181750
0.209972 0.182129
0.197195 0.182003
0.184724 0.181309
0.172570 0.179995
0.160745 0.178021
0.149263 0.175360
0.138133 0.172001
0.127368 0.167946
0.116978 0.163213
0.106973 0.157832
0.097365 0.151847
0.088162 0.145314
0.079373 0.138297
0.071008 0.130867
0.063075 0.123101
0.055582 0.115078
0.048537 0.106875
0.041946 0.098570
0.035816 0.090232
0.030154 0.081926
0.024964 0.073704
0.020254 0.065612
0.016026 0.057681
0.012285 0.049931
0.009036 0.042369
0.006281 0.034992
0.004023 0.027782
0.002264 0.020715
0.001007 0.013757
0.000252 0.006866
0.000000 0.000000
0.000252 -0.011770
0.001007 -0.023463
0.002264 -0.034980
0.004023 -0.046226
0.006281 -0.057112
0.009036 -0.067560
0.012285 -0.077505
0.016026 -0.086892
0.020254 -0.095683
0.024964 -0.103856
0.030154 -0.111404
0.035816 -0.118336
0.041946 -0.124676
0.048537 -0.130462
0.055582 -0.135747
0.063075 -0.140593
0.071008 -0.145069
0.079373 -0.149254
0.088162 -0.153228
0.097365 -0.157071
0.106973 -0.160862
0.116978 -0.164674
0.127368 -0.168574
0.138133 -0.172615
0.149263 -0.176842
0.160745 -0.181284
0.172570 -0.185954
0.184724 -0.190850
0.197195 -0.195954
0.209972 -0.201230
0.223040 -0.206629
0.236387 -0.212086
0.250000 -0.217526
0.263864 -0.222861
0.277967 -0.227998
0.292292 -0.232836
0.306827 -0.237275
0.321557 -0.241211
0.336466 -0.244549
0.351540 -0.247195
0.366763 -0.249068
0.382121 -0.250095
0.397597 -0.250219
0.413176 -0.249393
0.428843 -0.247591
0.444581 -0.244799
0.460375 -0.241021
0.476209 -0.236278
0.492067 -0.230605
0.507933 -0.224054
0.523791 -0.216686
0.539625 -0.208577
0.555419 -0.199812
0.571157 -0.190482
0.586824 -0.180684
0.602403 -0.170520
0.617879 -0.160089
0.633237 -0.149495
0.648460 -0.138834
0.663534 -0.128202
0.678443 -0.117686
0.693173 -0.107370
0.707708 -0.097326
0.722033 -0.087623
0.736136 -0.078316
0.750000 -0.069455
0.763613 -0.061079
0.776960 -0.053221
0.790028 -0.045903
0.802805 -0.039140
0.815276 -0.032941
0.827430 -0.027308
0.839255 -0.022234
0.850737 -0.017712
0.861867 -0.013726
0.872632 -0.010257
0.883022 -0.007283
0.893027 -0.004778
0.902635 -0.002715
0.911838 -0.001063
0.920627 0.000211
0.928992 0.001140
0.936925 0.001758
0.944418 0.002101
0.951463 0.002204
0.958054 0.002105
0.964184 0.001838
0.969846 0.001439
0.975036 0.000941
0.979746 0.000379
0.983974 -0.000218
0.987715 -0.000819
0.990964 -0.001398
0.993719 -0.001931
0.995977 -0.002397
0.997736 -0.002779
0.998993 -0.003061
0.999748 -0.003235
1.000000 -0.003293
